0.02458435555517735, 4.166496090967842
0.07770783293680739, 4.135343041278675
0.13086604499612475, 4.11453320672305
0.18404548985214753, 4.10004602718636
0.2372374566139196, 4.0892875929172465
0.290437589835963, 4.0809609490400325
0.34364643394896244, 4.075228214914176
0.3968574557847009, 4.07014395822616
0.4500711997738631, 4.065870298335442
0.5032849437630253, 4.061596638444725
0.5564970544601333, 4.056836620475629
0.6097091651572413, 4.052076602506531
0.6629136538247626, 4.045046913504996
0.7161110648933824, 4.035909672830482
0.769295409625568, 4.022881567528931
0.822476487773645, 4.008880746070621
0.8756608325058304, 3.9958526407690695
0.9288341330726968, 3.9795358284613322
0.9820050225893875, 3.9625010589902727
1.0351735788317153, 3.9447714922643846
1.0883481238115753, 3.9288252384925553
1.1415226687914353, 3.9128789847207264
1.1947032025088276, 3.8987160439029562
1.2478848250875894, 3.8848773418041054
1.3010680809584054, 3.871524997783635
1.3542600477201776, 3.860766563514522
1.4074514700512646, 3.8498460098859493
1.460645070105091, 3.8395739336952164
1.513835948005494, 3.828491260707184
1.5670311813513744, 3.8187055425948304
1.6202291368506785, 3.8097304212797765
1.6734178370283423, 3.7979992708539045
1.7266070816366907, 3.7864302397874923
1.7797990483984627, 3.77567180551838
1.8329872041454416, 3.7637785357330475
1.8861748154617355, 3.751723146588256
1.9393607934859753, 3.7391813993650844
1.9925478603715847, 3.7269638908608327
2.045731116242401, 3.7136115468403617
2.0989149165439014, 3.7004213221793507
2.1520976279840327, 3.68690685879942
2.2052814282855335, 3.673716634138409
2.258466317448404, 3.660850648196318
2.3116501177499043, 3.647660423535307
2.36483446248209, 3.6346323182337557
2.4180198960756454, 3.6219284516511245
2.4712026075157767, 3.6084139882711934
2.524382596802484, 3.5940889280939636
2.577564219381246, 3.580250225995113
2.6307431198065836, 3.565600927098963
2.6839192980784983, 3.5501410314055133
2.7370905764742495, 3.5332220614769247
2.7902623993006856, 3.5164652109077963
2.843445110740817, 3.5029507475278656
2.8966446995321755, 3.4944619842911915
2.9498363940786057, 3.4836224903423485
3.003026455332981, 3.472296638315126
3.056210800065166, 3.4592685330135753
3.1093766341540703, 3.4407283694903876
3.1625326684906487, 3.419270057496923
3.2156919694113357, 3.3987844616602167
3.2688550813468153, 3.37943370133973
3.3220040380844926, 3.3558678376732862
3.3751535392528536, 3.332464093366302
3.428295418391628, 3.3067906780268803
3.4814269533473934, 3.27803699485772
3.5345557661497335, 3.2484727148912604
3.587666612739478, 3.2135584960626242
3.640788892373601, 3.182048783782646
3.6939008278247143, 3.1474588036729303
3.747016574290621, 3.114003659079433
3.8001285097417346, 3.0794136789697166
3.85080542451222, 3.040189746840573
3.8966454839963007, 3.0015799862947636
3.9352262620098553, 2.962700806495032
3.9689745090721575, 2.925723489190916
4.000291899052307, 2.885352046968765
4.026778488160938, 2.8473976465400685
4.050841235565667, 2.8081381449395213
4.0724896234342545, 2.770397121011049
4.09170149343783, 2.7275763168246354
4.110904380335107, 2.6820805432071335
4.127666856687979, 2.630345835911551
4.140839084890244, 2.590206655309039
4.154000832801827, 2.546946677036924
4.164180345129507, 2.500369438564214
